match_id,type_evenement,equipe_couleur,equipe_id,joueur,equipe_joueur,joueur_id,minute,xg,csc,situation,position_x,position_y
4513889,AttemptSaved,#294A92,9848,Abakar Sylla,Strasbourg,1359613,36,0.1134534701704979,False,FromCorner,98.535087719,37.696
4513889,AttemptSaved,#294A92,9848,Habib Diarra,Strasbourg,1285866,39,0.42560267448425293,False,RegularPlay,94.09649122639999,29.379523808000002
4513889,Post,#294A92,9848,Dilane Bakwa,Strasbourg,1079539,39,0.0195186547935009,False,RegularPlay,83.2733009712,20.84636943
4513889,AttemptSaved,#000000,8121,Ahmadou Bamba Dieng,Angers,1230848,42,0.023405268788337708,False,SetPiece,89.8,40.805714286
4513889,AttemptSaved,#000000,8121,Haris Belkebla,Angers,561869,42,0.011011561378836632,False,SetPiece,78.5432038848,34
4513889,Miss,#000000,8121,Jim Allevinah,Angers,1011026,53,0.017172837629914284,False,RegularPlay,103.19827586219999,19.9355414041
4513889,Miss,#000000,8121,Himad Abdelli,Angers,956659,54,0.035398002713918686,False,RegularPlay,83.6111650488,42.350624999999994
4513889,AttemptSaved,#000000,8121,Jim Allevinah,Angers,1011026,56,0.13652212917804718,False,RegularPlay,94.7719298231,36.745000000000005
4513889,Miss,#000000,8121,Jean Aholou,Angers,504314,60,0.015259608626365662,False,FromCorner,92.4,40.30142857199999
4513889,Goal,#000000,8121,Ahmadou Bamba Dieng,Angers,1230848,62,0.4576677083969116,False,RegularPlay,96.8947368413,30.95
4513889,AttemptSaved,#000000,8121,Zinedine Ferhat,Angers,525565,76,0.03091486357152462,False,RegularPlay,80.68300970960001,29.211428570000002
4513889,Miss,#294A92,9848,Andrey Santos,Strasbourg,1372921,79,0.008703012950718403,False,ThrowInSetPiece,83.160679612,48.4848407617
4513889,Miss,#000000,8121,Himad Abdelli,Angers,956659,82,0.1273670792579651,False,FromCorner,101.9655172416,28.202857142
4513889,Post,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,89,0.08413688838481903,False,FastBreak,95.35087719170001,46.382929932699994
4513889,AttemptSaved,#000000,8121,Jordan Lefort,Angers,492116,90,0.040920440107584,False,FromCorner,92.2,37.50750000000001
4513888,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,1,0.08677772432565689,False,FromCorner,99.59482758659999,27.950714285
4513888,AttemptSaved,#5b417b,9941,Yann Gboho,Toulouse,955411,7,0.024724047631025314,False,SetPiece,98.24561403470001,23.5788535077
4513888,AttemptSaved,#5b417b,9941,Yann Gboho,Toulouse,955411,7,0.015147513709962368,False,SetPiece,97.0877192975,21.617070067300002
4513888,AttemptSaved,#6fb0d8,9746,Yassine Kechta,Le Havre,1255855,8,0.018954072147607803,False,FastBreak,62.1004854416,17.8336305751
4513888,AttemptSaved,#5b417b,9941,Rasmus Nicolaisen,Toulouse,656491,13,0.24978066980838776,False,FromCorner,101.3017241382,28.202857142
4513888,AttemptSaved,#5b417b,9941,Aron Dønnum,Toulouse,823293,14,0.01967015117406845,False,FromCorner,78.2053398072,33.00875
4513888,AttemptSaved,#6fb0d8,9746,Emmanuel Sabbi,Le Havre,848008,17,0.05465565621852875,False,RegularPlay,84.286893204,28.539047618000005
4513888,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,28,0.12068767100572586,False,FastBreak,93.2,20.706242041399996
4513888,Miss,#6fb0d8,9746,Issa Soumaré,Le Havre,1103837,30,0.028718089684844017,False,RegularPlay,84.06165048560001,17.7635668808
4513888,AttemptSaved,#6fb0d8,9746,Daler Kuzyaev,Le Havre,524423,55,0.07565274089574814,False,RegularPlay,90,26.858095238000004
4513888,Miss,#5b417b,9941,Yann Gboho,Toulouse,955411,62,0.10538364201784134,False,RegularPlay,95.35087719170001,41.772499999999994
4513888,Miss,#5b417b,9941,Rasmus Nicolaisen,Toulouse,656491,62,0.03194756433367729,False,FromCorner,100.25862069,25.7071875
4513888,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,67,0.17746883630752563,False,RegularPlay,97.95614035039999,40.049285714999996
4513888,Goal,#5b417b,9941,Shavy Babicka,Toulouse,1586939,70,0.17844423651695251,False,RegularPlay,99.6896551728,19.0947770725
4513888,AttemptSaved,#6fb0d8,9746,Daler Kuzyaev,Le Havre,524423,73,0.027669597417116165,False,RegularPlay,77.1917475744,32.856249999999996
4513888,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,73,0.08437999337911606,False,FastBreak,93,44.000764326500004
4513888,AttemptSaved,#5b417b,9941,Shavy Babicka,Toulouse,1586939,76,0.04482573643326759,False,RegularPlay,94.8684210512,19.0947770725
4513888,Goal,#5b417b,9941,Yann Gboho,Toulouse,955411,86,0.07546332478523254,False,RegularPlay,86.13823529359999,30.95
4513888,AttemptSaved,#5b417b,9941,Yann Gboho,Toulouse,955411,88,0.08141545951366425,False,FastBreak,90.2,43.790573243599994
4513888,AttemptSaved,#5b417b,9941,Shavy Babicka,Toulouse,1586939,90,0.025934044271707535,False,RegularPlay,79.3315533992,35.220000000000006
4513886,AttemptSaved,#0160A0,9748,Maxence Caqueret,Lyon,846000,10,0.026740053668618202,False,FromCorner,82.7101941752,41.225952381
4513886,AttemptSaved,#d89f00,8588,Abdukodir Khusanov,Lens,1362998,12,0.019365273416042328,False,RegularPlay,74.4888349536,31.1025
4513886,AttemptSaved,#0160A0,9748,Corentin Tolisso,Lyon,473852,20,0.04065411165356636,False,FastBreak,81.471359224,35.60125
4513886,AttemptSaved,#0160A0,9748,Abner,Lyon,1060604,27,0.042226724326610565,False,RegularPlay,96.50877192889999,47.994394901599996
4513886,AttemptSaved,#0160A0,9748,Alexandre Lacazette,Lyon,169193,32,0.2876865863800049,False,RegularPlay,93.3,33.61875
4513886,Miss,#d89f00,8588,Florian Sotoca,Lens,612699,34,0.02852969616651535,False,FromCorner,98.0526315785,26.774047619
4513886,Miss,#d89f00,8588,Facundo Medina,Lens,812652,35,0.020177699625492096,False,RegularPlay,79.55679611760002,49.3256050933
4513886,AttemptSaved,#d89f00,8588,Wesley Said,Lens,445856,35,0.06775695085525513,False,RegularPlay,91.1,37.2025
4513886,AttemptSaved,#0160A0,9748,Corentin Tolisso,Lyon,473852,41,0.028962740674614906,False,RegularPlay,79.4441747584,43.440254772100005
4513886,AttemptSaved,#d89f00,8588,Deiver Machado,Lens,578756,42,0.015068622305989265,False,FromCorner,79.8946601952,45.6122292954
4513886,AttemptSaved,#d89f00,8588,Jonathan Gradit,Lens,513072,43,0.1049380749464035,False,FromCorner,98.3421052628,35.29625000000001
4513886,AttemptSaved,#d89f00,8588,David Costa,Lens,1138769,48,0.4942191541194916,False,RegularPlay,99.6896551728,35.29625000000001
4513886,Miss,#d89f00,8588,Jonathan Gradit,Lens,513072,61,0.009869887493550777,False,RegularPlay,78.092718448,25.7071875
4513886,AttemptSaved,#0160A0,9748,Corentin Tolisso,Lyon,473852,63,0.09566670656204224,False,RegularPlay,92.9,42.350624999999994
4513886,Miss,#0160A0,9748,Maxence Caqueret,Lyon,846000,64,0.007944297976791859,False,FromCorner,84.3995145632,50.2364331192
4513886,AttemptSaved,#0160A0,9748,Georges Mikautadze,Lyon,1117069,74,0.034502074122428894,False,RegularPlay,93.7,48.7650955389
4513886,Miss,#d89f00,8588,Rémy Lascary,Lens,1401248,79,0.06090429052710533,False,RegularPlay,90.7,25.071250000000003
4513886,Miss,#d89f00,8588,Facundo Medina,Lens,812652,81,0.06749686598777771,False,RegularPlay,90.6,43.5103184664
4513886,Miss,#d89f00,8588,Martin Satriano,Lens,1197039,87,0.09805534034967422,False,RegularPlay,97.4736842099,33.00875
4513886,AttemptSaved,#d89f00,8588,Hamzat Ojediran,Lens,1442054,90,0.06451420485973358,False,RegularPlay,91.3,35.75375
4513894,Miss,#181818,9831,Youssouf Ndayishimiye,Nice,1057703,2,0.036745812743902206,False,FromCorner,94.09649122639999,39.713095239
4513894,Goal,#1D995B,9853,Dylan Batubinsika,Saint-Etienne,751762,4,,True,RegularPlay,4.5517241376,41.057857143
4513894,Goal,#181818,9831,Tanguy Ndombélé,Nice,773189,7,0.3116576373577118,False,RegularPlay,93,33.31375
4513894,AttemptSaved,#181818,9831,Mohamed-Ali Cho,Nice,1180718,20,0.04164954274892807,False,RegularPlay,92.9,24.419617839300003
4513894,Goal,#181818,9831,Mohamed-Ali Cho,Nice,1180718,24,0.06382153183221817,False,RegularPlay,83.160679612,28.623095236999998
4513894,AttemptSaved,#181818,9831,Evann Guessand,Nice,1087966,26,0.5490689873695374,False,RegularPlay,98.3421052628,28.454999999
4513894,Goal,#181818,9831,Youssoufa Moukoko,Nice,1174708,26,0.9687755107879639,False,RegularPlay,103.19827586219999,35.3725
4513894,AttemptSaved,#181818,9831,Mohamed-Ali Cho,Nice,1180718,32,0.029396764934062958,False,RegularPlay,94.9649122793,49.3256050933
4513894,Goal,#181818,9831,Evann Guessand,Nice,1087966,36,0.5260151028633118,False,FastBreak,96.9912280694,41.483437499999994
4513894,Goal,#181818,9831,Youssoufa Moukoko,Nice,1174708,39,0.5630121827125549,False,RegularPlay,96.79824561320001,27.446428571
4513894,AttemptSaved,#1D995B,9853,Mathieu Cafaro,Saint-Etienne,683476,43,0.01997768133878708,False,RegularPlay,84.62475728160001,48.905222927500006
4513894,Miss,#1D995B,9853,Mathieu Cafaro,Saint-Etienne,683476,45,0.02753502130508423,False,RegularPlay,90.3,49.605859870500005
4513894,AttemptSaved,#181818,9831,Moise Bombito,Nice,1440009,49,0.01588975451886654,False,FromCorner,100.6379310348,45.1217834353
4513894,Miss,#181818,9831,Jonathan Clauss,Nice,715301,56,0.035796187818050385,False,RegularPlay,82.03446602,28.791190475
4513894,AttemptSaved,#181818,9831,Badredine Bouanani,Nice,1388070,57,0.03583826869726181,False,RegularPlay,85.70882352880001,47.013503181400004
4513894,AttemptSaved,#1D995B,9853,Dennis Appiah,Saint-Etienne,210126,59,0.020113248378038406,False,ThrowInSetPiece,94.7719298231,19.2349044611
4513894,AttemptSaved,#1D995B,9853,Zuriko Davitashvili,Saint-Etienne,966146,59,0.027354171499609947,False,RegularPlay,89.3,24.6298089222
4513894,Miss,#1D995B,9853,Benjamin Old,Saint-Etienne,1257745,63,0.15359611809253693,False,FastBreak,90.1,28.875238094000004
4513894,Miss,#1D995B,9853,Mathieu Cafaro,Saint-Etienne,683476,68,0.023220695555210114,False,RegularPlay,79.55679611760002,43.044375
4513894,AttemptSaved,#1D995B,9853,Benjamin Old,Saint-Etienne,1257745,70,0.01976495422422886,False,RegularPlay,83.94902912639999,19.5852229326
4513894,Miss,#181818,9831,Mohamed-Ali Cho,Nice,1180718,73,0.04775398597121239,False,RegularPlay,91.7,49.1854777047
4513894,AttemptSaved,#181818,9831,Badredine Bouanani,Nice,1388070,75,0.05930284783244133,False,FastBreak,95.9298245603,21.687133761599995
4513894,Goal,#181818,9831,Sofiane Diop,Nice,953812,75,0.9282844066619873,False,FastBreak,102.9137931036,37.2025
4513894,AttemptSaved,#181818,9831,Badredine Bouanani,Nice,1388070,83,0.05632077902555466,False,RegularPlay,83.94902912639999,31.48375
4513894,Goal,#181818,9831,Pablo Rosario,Nice,664226,86,0.7884,False,Penalty,94,34
4513894,Miss,#1D995B,9853,Benjamin Old,Saint-Etienne,1257745,90,0.02459171786904335,False,RegularPlay,95.73684210409999,22.037452233099998
4513894,AttemptSaved,#181818,9831,Victor Orakpo,Nice,1669931,90,0.2551667392253876,False,FastBreak,92.7,32.0175
4513899,AttemptSaved,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,5,0.1159326434135437,False,FastBreak,96.9912280694,44.1408917151
4513899,Miss,#E01D13,8639,Edon Zhegrova,Lille,862616,12,0.08600791543722153,False,RegularPlay,90,24.8978125
4513899,Goal,#E01D13,8639,Edon Zhegrova,Lille,862616,15,0.23625925183296204,False,RegularPlay,93,26.4009375
4513899,Miss,#E01D13,8639,Rémy Cabella,Lille,199834,17,0.027439260855317116,False,RegularPlay,84.62475728160001,47.994394901599996
4513899,AttemptSaved,#E01D13,8639,Thomas Meunier,Lille,277771,27,0.19123762845993042,False,RegularPlay,93.3,22.808152870399997
4513899,Goal,#E01D13,8639,Edon Zhegrova,Lille,862616,27,0.4143332839012146,False,RegularPlay,96.605263157,31.4075
4513899,AttemptSaved,#294A92,9848,Sebastian Nanasi,Strasbourg,1156569,30,0.4664008915424347,False,RegularPlay,103.2931034484,38.368333335
4513899,Goal,#294A92,9848,Andrey Santos,Strasbourg,1372921,30,0.9500494599342346,False,RegularPlay,103.2931034484,33.5425
4513899,AttemptSaved,#294A92,9848,Habib Diarra,Strasbourg,1285866,33,0.03626056760549545,False,RegularPlay,81.35873786479999,32.70374999999999
4513899,AttemptSaved,#E01D13,8639,Rémy Cabella,Lille,199834,37,0.21871471405029297,False,RegularPlay,92.9,41.31
4513899,AttemptSaved,#E01D13,8639,Aissa Mandi,Lille,210683,39,0.01267471443861723,False,FromCorner,102.25000000019999,44.35108279800001
4513899,Miss,#E01D13,8639,Bafodé Diakité,Lille,979752,39,0.6764253973960876,False,FromCorner,101.77586206919999,34.4575
4513899,AttemptSaved,#E01D13,8639,Jonathan David,Lille,939569,41,0.018777303397655487,False,RegularPlay,75.6150485456,38.452380954
4513899,Goal,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,42,0.5539458990097046,False,RegularPlay,101.0172413796,32.3225
4513899,AttemptSaved,#294A92,9848,Dilane Bakwa,Strasbourg,1079539,47,0.04236248880624771,False,RegularPlay,97.2807017537,20.9164331243
4513899,Miss,#E01D13,8639,Rémy Cabella,Lille,199834,48,0.0666179433465004,False,RegularPlay,91.9,26.516562500000003
4513899,AttemptSaved,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,50,0.04544460028409958,False,FastBreak,97.0877192975,47.994394901599996
4513899,AttemptSaved,#294A92,9848,Guéla Doué,Strasbourg,1395704,56,0.0184966828674078,False,FromCorner,101.9655172416,21.1266242072
4513899,AttemptSaved,#294A92,9848,Andrey Santos,Strasbourg,1372921,56,0.12429532408714294,False,FromCorner,99.97413793140001,37.708
4513899,AttemptSaved,#E01D13,8639,Edon Zhegrova,Lille,862616,65,0.0291757732629776,False,FastBreak,94.5789473669,18.674394906699998
4513899,Goal,#294A92,9848,Sebastian Nanasi,Strasbourg,1156569,66,0.6299260258674622,False,FastBreak,90.8,34.99125
4513899,AttemptSaved,#294A92,9848,Dilane Bakwa,Strasbourg,1079539,75,0.5546306371688843,False,FastBreak,91.8,27.614523809
4513899,AttemptSaved,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,78,0.13358943164348602,False,RegularPlay,93.3,45.9625477669
4513899,AttemptSaved,#E01D13,8639,Tiago Santos,Lille,1397857,80,0.010000032372772694,False,FromCorner,85.06470588159999,22.177579621699998
4513899,Goal,#E01D13,8639,Jonathan David,Lille,939569,84,0.7884,False,Penalty,94,34
4513899,Miss,#E01D13,8639,Osame Sahraoui,Lille,988160,87,0.02778591588139534,False,RegularPlay,86.6749999996,47.714140124400004
4513899,Miss,#E01D13,8639,Edon Zhegrova,Lille,862616,90,0.030114643275737762,False,RegularPlay,86.4602941172,21.1266242072
4513900,AttemptSaved,#E13327,9851,Ludovic Blas,Rennes,693171,13,0.018775051459670067,False,RegularPlay,78.9936893216,25.013437500000002
4513900,AttemptSaved,#E13327,9851,Ludovic Blas,Rennes,693171,14,0.06277908384799957,False,RegularPlay,94.5789473669,25.53375
4513900,Miss,#E13327,9851,Arnaud Kalimuendo-Muinga,Rennes,1095445,19,0.014587574638426304,False,RegularPlay,82.2597087384,15.801783440399998
4513900,AttemptSaved,#E13327,9851,Albert Grønbæk,Rennes,1133381,21,0.06651286780834198,False,FromCorner,101.681034483,22.808152870399997
4513900,Goal,#E13327,9851,Arnaud Kalimuendo-Muinga,Rennes,1095445,24,0.7884,False,Penalty,94,34
4513900,Miss,#E13327,9851,Hans Hateboer,Rennes,485047,36,0.014374849386513233,False,RegularPlay,80.79563106879999,22.808152870399997
4513900,Miss,#E13327,9851,Arnaud Kalimuendo-Muinga,Rennes,1095445,39,0.061001796275377274,False,RegularPlay,95.15789473550001,29.463571426999998
4513900,Miss,#d89f00,8588,Rémy Lascary,Lens,1401248,45,0.01628374680876732,False,SetPiece,101.3017241382,49.7459872591
4513900,AttemptSaved,#d89f00,8588,Jonathan Gradit,Lens,513072,46,0.012278629466891289,False,FromCorner,91.5,31.026249999999997
4513900,AttemptSaved,#E13327,9851,Ludovic Blas,Rennes,693171,50,0.08241870254278183,False,RegularPlay,97.0877192975,38.200238096999996
4513900,AttemptSaved,#d89f00,8588,Andy Diouf,Lens,1254297,59,0.07976233959197998,False,RegularPlay,87.31911764680001,28.202857142
4513900,Miss,#d89f00,8588,Jonathan Gradit,Lens,513072,64,0.028203418478369713,False,RegularPlay,78.092718448,27.278333333000003
4513900,AttemptSaved,#E13327,9851,Albert Grønbæk,Rennes,1133381,67,0.01938495971262455,False,RegularPlay,85.06470588159999,20.3559235699
4513900,Miss,#d89f00,8588,M'Bala Nzola,Lens,613334,69,0.09709303081035614,False,RegularPlay,97.95614035039999,31.026249999999997
4513900,AttemptSaved,#E13327,9851,Henrik Meister,Rennes,1296413,72,0.007540564984083176,False,SetPiece,90.9,41.483437499999994
4513900,AttemptSaved,#d89f00,8588,Angelo Fulgini,Lens,611528,74,0.06514246761798859,False,FreeKick,83.8364077672,45.1217834353
4513900,AttemptSaved,#d89f00,8588,Przemyslaw Frankowski,Lens,402419,77,0.023698659613728523,False,RegularPlay,83.8364077672,20.9164331243
4513900,AttemptSaved,#d89f00,8588,Angelo Fulgini,Lens,611528,79,0.04148633033037186,False,RegularPlay,91.9,41.772499999999994
4513900,AttemptSaved,#E13327,9851,Amine Gouiri,Rennes,844437,90,0.23375988006591797,False,FastBreak,92.5,29.463571426999998
4513900,AttemptSaved,#d89f00,8588,Andy Diouf,Lens,1254297,90,0.03926438093185425,False,RegularPlay,82.03446602,30.328
4513900,Goal,#d89f00,8588,M'Bala Nzola,Lens,613334,90,0.1616433560848236,False,SetPiece,97.3771929818,38.620476192
4513895,Goal,#FF4C4C,9837,Keito Nakamura,Reims,887704,9,0.07852993905544281,False,RegularPlay,96.0263157884,27.614523809
4513895,AttemptSaved,#FF4C4C,9837,Keito Nakamura,Reims,887704,9,0.06247866898775101,False,RegularPlay,96.8947368413,27.782619046999997
4513895,AttemptSaved,#FF4C4C,9837,Yaya Fofana,Reims,1401227,12,0.021322285756468773,False,RegularPlay,94,15.031082803099999
4513895,AttemptSaved,#273F6D,9847,Kang-In Lee,Paris Saint-Germain,940976,21,0.22219105064868927,False,RegularPlay,94.38596491070001,35.29625000000001
4513895,Miss,#273F6D,9847,Désiré Doué,Paris Saint-Germain,1339208,24,0.01928887329995632,False,RegularPlay,76.40339806,31.026249999999997
4513895,Miss,#273F6D,9847,Kang-In Lee,Paris Saint-Germain,940976,25,0.045577552169561386,False,RegularPlay,93.8,28.202857142
4513895,Miss,#273F6D,9847,Randal Kolo Muani,Paris Saint-Germain,823825,29,0.04082757979631424,False,FromCorner,96.2192982446,37.708
4513895,Miss,#FF4C4C,9837,Valentin Atangana Edoa,Reims,1439625,32,0.009693936444818974,False,RegularPlay,77.1917475744,30.34
4513895,AttemptSaved,#273F6D,9847,Désiré Doué,Paris Saint-Germain,1339208,33,0.11378899961709976,False,RegularPlay,93.6,41.5990625
4513895,AttemptSaved,#273F6D,9847,Désiré Doué,Paris Saint-Germain,1339208,35,0.018452443182468414,False,RegularPlay,79.55679611760002,44.4912101866
4513895,AttemptSaved,#273F6D,9847,Kang-In Lee,Paris Saint-Germain,940976,40,0.10813736170530319,False,FastBreak,91.2,27.950714285
4513895,Miss,#273F6D,9847,Bradley Barcola,Paris Saint-Germain,1297165,55,0.2696360945701599,False,RegularPlay,98.4385964909,33.77125
4513895,AttemptSaved,#FF4C4C,9837,Aurelio Buta,Reims,767716,58,0.029437044635415077,False,RegularPlay,92.2,21.8272611502
4513895,AttemptSaved,#FF4C4C,9837,Valentin Atangana Edoa,Reims,1439625,59,0.00989370048046112,False,FromCorner,76.7412621376,29.295476189000002
4513895,Miss,#FF4C4C,9837,Emmanuel Agbadou,Reims,1114979,60,0.012608322314918041,False,SetPiece,72.12378641039999,45.8224203783
4513895,Goal,#273F6D,9847,Ousmane Dembélé,Paris Saint-Germain,692984,68,0.4835664927959442,False,RegularPlay,103.3879310346,29.715714284
4513895,Miss,#273F6D,9847,Ousmane Dembélé,Paris Saint-Germain,692984,82,0.1830935925245285,False,RegularPlay,97.3771929818,32.09375
4513895,AttemptSaved,#273F6D,9847,Senny Mayulu,Paris Saint-Germain,1574189,90,0.08106731623411179,False,RegularPlay,92.3,35.143750000000004
4513895,Miss,#FF4C4C,9837,Nhoa Sangui,Reims,1487894,90,0.08147008717060089,False,FastBreak,89.5,42.8709375
4513901,AttemptSaved,#6fb0d8,9746,Yassine Kechta,Le Havre,1255855,6,0.0662856176495552,False,FastBreak,95.0614035074,23.648917202
4513901,AttemptSaved,#C80C13,9829,Aleksandr Golovin,Monaco,586388,7,0.062424659729003906,False,FastBreak,81.471359224,42.46625
4513901,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,9,0.043987128883600235,False,RegularPlay,90.5,47.2937579586
4513901,Goal,#C80C13,9829,Jordan Teze,Monaco,890263,9,0.8777351379394531,False,RegularPlay,103.8620689656,31.4075
4513901,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,17,0.03341428190469742,False,FromCorner,97.0877192975,47.0835668757
4513901,Miss,#C80C13,9829,George Ilenikhena,Monaco,1431516,18,0.11834561824798584,False,FromCorner,102.8189655174,39.208809525
4513901,Miss,#C80C13,9829,Aleksandr Golovin,Monaco,586388,21,0.019141200929880142,False,RegularPlay,78.4305825256,47.714140124400004
4513901,Goal,#6fb0d8,9746,Daler Kuzyaev,Le Havre,524423,30,0.04525888338685036,False,SetPiece,91.5,37.431250000000006
4513901,Miss,#C80C13,9829,Folarin Balogun,Monaco,982677,49,0.09206245094537735,False,RegularPlay,97.2807017537,29.127380951
4513901,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,55,0.010265190154314041,False,FromCorner,89.8,47.6440764301
4513901,AttemptSaved,#6fb0d8,9746,Josué Casimir,Le Havre,1199382,56,0.05969460681080818,False,FastBreak,98.6315789471,15.3814012746
4513901,Goal,#C80C13,9829,Eliesse Ben Seghir,Monaco,1393439,66,0.04809366911649704,False,RegularPlay,87.31911764680001,39.040714287
4513901,Goal,#C80C13,9829,Folarin Balogun,Monaco,982677,70,0.37024733424186707,False,RegularPlay,93.1,35.3725
4513901,AttemptSaved,#6fb0d8,9746,Rassoul Ndiaye,Le Havre,1073905,75,0.029515432193875313,False,RegularPlay,83.723786408,23.859108284899996
4513901,Miss,#C80C13,9829,George Ilenikhena,Monaco,1431516,78,0.27972888946533203,False,FastBreak,88.6,36.36375
4513901,AttemptSaved,#6fb0d8,9746,Rassoul Ndiaye,Le Havre,1073905,82,0.03559725731611252,False,RegularPlay,84.62475728160001,26.4009375
4513901,Miss,#6fb0d8,9746,Issa Soumaré,Le Havre,1103837,84,0.03394463658332825,False,RegularPlay,85.17205882280001,28.286904761
4513901,Miss,#6fb0d8,9746,Antoine Joujou,Le Havre,1432421,86,0.07158221304416656,False,RegularPlay,83.160679612,38.704523811
4513901,Miss,#6fb0d8,9746,Emmanuel Sabbi,Le Havre,848008,90,0.2263926863670349,False,RegularPlay,94.675438595,28.959285713000003
4513901,AttemptSaved,#C80C13,9829,Eliesse Ben Seghir,Monaco,1393439,90,0.02568192221224308,False,RegularPlay,82.597572816,46.5230573213
4513897,Miss,#d1a302,9830,Kelvin Amian,Nantes,683473,8,0.025235779583454132,False,RegularPlay,80.79563106879999,26.2853125
4513897,AttemptSaved,#d1a302,9830,Moses Simon,Nantes,467486,8,0.051413394510746,False,RegularPlay,90.5,41.5990625
4513897,Miss,#000000,8121,Jean Aholou,Angers,504314,10,0.015683099627494812,False,RegularPlay,76.2907767008,37.05
4513897,Goal,#d1a302,9830,Johann Lepenant,Nantes,1180481,18,0.16531209647655487,False,RegularPlay,100.25862069,38.368333335
4513897,Goal,#000000,8121,Himad Abdelli,Angers,956659,24,0.7884,False,Penalty,94,34
4513897,Miss,#000000,8121,Jean Aholou,Angers,504314,35,0.013558672741055489,False,RegularPlay,80.79563106879999,24.2794904507
4513897,Miss,#d1a302,9830,Douglas Augusto,Nantes,671961,37,0.17726777493953705,False,FromCorner,98.7280701752,30.34
4513897,AttemptSaved,#d1a302,9830,Johann Lepenant,Nantes,1180481,45,0.02675550803542137,False,RegularPlay,103.103448276,21.547006373000002
4513897,AttemptSaved,#d1a302,9830,Moses Simon,Nantes,467486,60,0.02338111214339733,False,RegularPlay,88.28529411759999,48.134522290199996
4513897,AttemptSaved,#d1a302,9830,Matthis Abline,Nantes,1250492,67,0.04298555478453636,False,RegularPlay,91.2,25.8228125
4513897,AttemptSaved,#000000,8121,Jim Allevinah,Angers,1011026,69,0.033050376921892166,False,RegularPlay,83.38592233039999,36.05875
4513897,AttemptSaved,#d1a302,9830,Sorba Thomas,Nantes,812982,71,0.03683946654200554,False,RegularPlay,90.2,23.2285350362
4513897,AttemptSaved,#d1a302,9830,Jean-Philippe Gbamin,Nantes,445226,89,0.06885749846696854,False,FromCorner,95.73684210409999,37.50750000000001
4513896,AttemptSaved,#ED1C24,8521,Kamory Doumbia,Brest,1310270,1,0.02690320834517479,False,RegularPlay,80.345145632,40.385476190999995
4513896,Miss,#5b417b,9941,Yann Gboho,Toulouse,955411,5,0.021478496491909027,False,FromCorner,79.66941747679999,29.547619046
4513896,AttemptSaved,#ED1C24,8521,Ibrahim Salah,Brest,1387741,11,0.09549403935670853,False,FastBreak,101.3017241382,26.4009375
4513896,AttemptSaved,#ED1C24,8521,Ibrahim Salah,Brest,1387741,15,0.015957241877913475,False,RegularPlay,77.9800970888,37.684
4513896,Goal,#ED1C24,8521,Mama Baldé,Brest,541933,21,0.06676509976387024,False,RegularPlay,86.4602941172,29.631666665
4513896,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,23,0.015221651643514633,False,RegularPlay,96.0263157884,49.465732481900005
4513896,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,35,0.7884,False,Penalty,94,34
4513896,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,40,0.5356976389884949,False,RegularPlay,101.9655172416,37.684
4513896,AttemptSaved,#ED1C24,8521,Julien Le Cardinal,Brest,912342,42,0.011275961995124817,False,SetPiece,92.8,39.545000001
4513896,Miss,#5b417b,9941,Charlie Cresswell,Toulouse,1186444,47,0.6911860108375549,False,SetPiece,100.9224137934,33.2375
4513896,Miss,#5b417b,9941,Djibril Sidibé,Toulouse,242156,56,0.17357589304447174,False,SetPiece,99.3070175438,31.941249999999997
4513896,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,60,0.37212875485420227,False,RegularPlay,100.6379310348,36.745000000000005
4513896,Miss,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,61,0.02371499314904213,False,FastBreak,94,18.3240764352
4513896,Miss,#5b417b,9941,Cristian Casseres Jr.,Toulouse,845943,63,0.03449275344610214,False,RegularPlay,90.6,21.1266242072
4513896,Miss,#5b417b,9941,Joshua King,Toulouse,185236,75,0.051144566386938095,False,RegularPlay,94.8684210512,43.1021875
4513896,Miss,#ED1C24,8521,Julien Le Cardinal,Brest,912342,83,0.029187902808189392,False,FromCorner,102.53448275880001,42.6975
4513896,AttemptSaved,#ED1C24,8521,Mahdi Camara,Brest,770321,85,0.021794473752379417,False,RegularPlay,76.7412621376,34.305
